空地电门0.2秒,空地电门0.4秒,空地电门0.6秒,空地电门0.8秒,空地电门1秒,着陆G值0.1秒,着陆G值0.2秒,着陆G值0.3秒,着陆G值0.4秒,着陆G值0.5秒,着陆G值0.6秒,着陆G值0.7秒,着陆G值0.8秒,着陆G值0.9秒,着陆G值1秒,姿态（俯仰角）,姿态（俯仰角）.1,姿态（俯仰角）.2,姿态（俯仰角）.3,姿态（俯仰角）.4,杆量,杆量.1,杆量.2,杆量.3,杆量.4,坡度（左负右正）,坡度（左负右正）.1,盘量,盘量.1,盘量.2,盘量.3,盘量.4
1,1,1,1,1,1.0078,1.0039,0.9805,1.0078,1.0078,1.0,1.0039,1.0078,1.0195,1.0273,1.2744,1.3623,1.4062,1.4941,1.582,0.0199,0.0303,0.0366,0.0324,0.0219,-0.7031,-0.4395,-0.1212,-0.1014,-0.0251,0.0084,0.0167
1,1,1,1,1,1.0,1.0352,1.0078,1.0234,0.9844,1.0078,1.0156,0.9766,1.0078,1.0039,1.6699,1.7139,1.7578,1.8018,1.8457,0.0324,0.0313,0.0251,0.0157,0.0125,-0.2637,-0.4395,-0.0219,-0.0282,-0.0554,-0.0993,-0.1233
1,1,1,1,1,1.0234,0.9922,1.0391,1.0313,1.0508,1.0039,0.9883,1.0117,1.0039,1.0273,1.9336,2.0215,2.1094,2.1973,2.2852,0.0052,0.0115,0.0219,0.0303,0.0313,-0.5273,-0.3516,-0.1829,-0.1651,-0.1442,-0.1097,-0.0491
1,1,1,1,1,0.9844,0.9883,0.957,0.9648,0.9805,0.9688,0.9883,0.9961,0.9492,0.9922,2.3291,2.373,2.373,2.4609,2.5488,0.047,0.0439,0.0303,0.0178,0.0146,0.1758,-0.2637,-0.116,-0.1233,-0.1442,-0.1829,-0.1923
1,1,1,1,1,1.0547,1.0469,1.0273,1.0469,1.0508,1.0039,1.0273,0.9883,1.0391,1.0117,2.6367,2.7686,2.9004,2.9883,3.0762,0.0522,0.0533,0.0554,0.0585,0.0554,0.5273,0.4395,-0.0784,-0.069,-0.0794,-0.1139,-0.1097
1,1,1,1,1,1.0586,1.0586,1.0625,1.0469,1.0352,1.0508,1.0586,1.0273,1.0547,1.0469,3.1201,3.1641,3.208,3.208,3.208,0.0334,0.0345,0.0355,0.0376,0.0449,0.7031,0.5273,-0.0345,-0.0899,-0.1139,-0.1139,-0.1055
1,1,1,1,1,1.0352,1.0273,1.0391,1.0078,1.0039,1.0469,1.043,1.0234,1.0391,1.0313,3.208,3.1641,3.1641,3.1641,3.1201,0.0313,0.0303,0.0219,0.0334,0.0293,1.0547,1.1426,0.0272,0.0669,0.0784,0.0167,0.0146
1,1,1,1,1,1.082,1.0547,1.0586,1.0273,1.0039,1.0234,1.0195,1.0,1.0195,1.0039,3.1201,3.1201,3.1201,3.1201,3.1641,-0.0042,-0.001,0.0167,0.0272,0.0313,-0.0879,0.3516,-0.2476,-0.2226,-0.1787,-0.0982,0.0094
1,1,1,1,1,1.0039,0.9844,1.0352,1.0352,1.0391,1.0391,1.0781,1.0391,1.0352,1.0586,3.1641,3.1201,2.9883,2.9004,2.7686,-0.0272,-0.0366,-0.0439,-0.0428,-0.0313,0.7031,0.2637,-0.0512,-0.0909,-0.1557,-0.209,-0.2539
1,1,1,1,1,0.9961,1.0078,0.9883,0.9805,1.0039,0.9648,0.9922,1.0078,0.9844,0.9961,2.6807,2.5928,2.5049,2.4609,2.417,-0.0345,-0.0282,-0.0261,-0.0272,-0.0272,0.6152,0.8789,-0.0784,-0.0428,-0.0104,-0.0063,-0.0178
1,1,1,1,1,0.9688,0.9805,0.9883,0.9805,0.9883,1.0117,1.0039,0.9883,0.9883,0.9805,2.373,2.2852,2.2412,2.1533,2.0654,-0.0188,-0.024,-0.0303,-0.0334,-0.0345,0.4395,0.4395,-0.0073,-0.0167,-0.0282,-0.07,-0.0857
1,1,1,1,1,0.9531,0.9531,0.957,0.9648,0.9492,0.9883,0.9688,0.9648,0.9688,0.9922,1.9775,1.9336,1.8457,1.8457,1.8018,0.0063,0.0031,-0.001,-0.0063,-0.0157,0.4395,0.4395,0.0554,0.0167,0.0146,-0.0031,-0.0052
1,1,1,1,1,0.9844,0.9883,0.9961,0.9531,0.9609,0.9844,0.9297,0.9297,0.9727,0.9375,1.8457,1.8896,1.9336,2.0215,2.1094,0.0136,0.023,0.0199,0.0188,0.0125,0.3516,0.3516,0.093,0.0428,0.0491,0.094,0.093
1,1,1,1,1,1.0508,1.0703,1.0195,1.0742,1.0078,1.0234,0.9961,0.9844,1.0273,0.9883,2.1973,2.2852,2.3291,2.417,2.417,-0.0042,-0.001,0.0042,0.0063,0.0084,-0.0879,0.3516,0.0073,0.1066,0.1609,0.1578,0.1432
1,1,1,1,1,1.0195,0.9922,1.0234,0.9961,1.0156,1.0391,1.0234,1.0664,1.0313,1.0391,2.417,2.373,2.3291,2.2852,2.2412,-0.0052,-0.0052,-0.0063,-0.0063,-0.0063,-0.5273,-0.791,-0.1055,-0.1348,-0.1588,-0.1557,-0.093
1,1,1,1,1,1.0547,1.0234,1.043,1.0234,1.0078,0.9609,1.0117,0.9805,1.0039,0.9727,2.1973,2.1533,2.1094,2.1094,2.1094,-0.0178,-0.0052,-0.0021,-0.001,-0.0031,-0.5273,-0.1758,-0.0637,0.0209,0.023,0.0167,-0.0188
1,1,1,1,1,1.0273,1.0,1.0469,0.9883,1.1016,1.043,1.0742,1.1211,1.0547,1.0742,2.1533,2.1094,2.0215,1.8457,1.6699,-0.0439,-0.0575,-0.0617,-0.0627,-0.047,-0.3516,-0.9668,0.0031,-0.0993,-0.1964,-0.1985,-0.1682
1,1,1,1,1,0.9453,0.9375,0.9648,0.9531,0.9297,0.9414,0.9805,0.9453,0.9297,0.9609,1.4941,1.3184,1.1865,1.0986,1.0547,-0.0125,-0.0125,-0.0146,-0.0157,-0.0293,0.0,0.1758,-0.0052,0.0345,0.0993,0.1087,0.0272
1,1,1,1,1,0.9492,0.9414,0.9727,0.9688,0.957,0.9531,0.9531,0.9375,0.9688,0.957,1.0107,1.0107,1.0107,1.0107,1.0107,-0.0031,-0.0104,-0.0136,-0.0136,-0.0136,-0.1758,-0.1758,-0.1129,-0.1097,-0.117,-0.1139,-0.0805
1,1,1,1,1,0.9648,0.9531,0.9609,0.9297,0.9531,0.9375,0.9375,0.9492,0.9453,0.9727,1.0107,1.0107,1.0107,1.0547,1.0547,0.0251,0.0188,0.0146,0.0031,-0.0021,0.0,-0.0879,-0.0397,-0.0899,-0.1139,-0.116,-0.1149
1,1,1,1,1,0.9883,0.9766,1.0234,1.0234,0.9922,1.0078,1.0,0.9961,0.9844,0.9766,1.1426,1.2305,1.2744,1.3623,1.4062,0.001,0.0,0.0104,0.0178,0.0261,0.2637,0.0879,0.0449,0.0157,-0.0073,-0.0272,-0.0261
1,1,1,1,1,1.0,0.9766,0.9922,0.9961,0.9922,0.9961,0.9766,0.9766,0.9922,0.9883,1.4502,1.4941,1.5381,1.5381,1.582,0.0293,0.0251,0.0188,0.0125,0.0094,0.3516,0.4395,0.0658,0.07,0.0888,0.1118,0.1139
1,1,1,1,1,0.9961,0.9844,1.0234,0.9883,0.9961,0.9727,1.0078,0.9766,0.9805,0.9961,1.6699,1.7139,1.8018,1.8896,1.9775,0.023,0.0272,0.0334,0.0334,0.0334,0.1758,0.1758,0.117,0.0752,0.0596,0.0637,0.0648
1,1,1,1,1,1.0039,1.0,0.9961,1.0273,1.0391,1.0156,1.0078,1.0273,1.0117,1.0156,2.0654,2.1094,2.1973,2.1973,2.2412,0.0303,0.0251,0.0209,0.0136,0.0199,-0.1758,-0.0879,0.0324,0.0355,0.0669,0.1108,0.1306
1,1,1,1,1,0.9961,1.0195,1.0039,0.9766,1.0117,0.9766,0.9922,0.9922,0.9922,0.9883,2.2852,2.3291,2.417,2.4609,2.5488,0.0157,0.0188,0.023,0.0282,0.0324,-0.4395,-0.2637,-0.0867,-0.0554,0.0052,0.0251,0.0324
1,1,1,1,1,1.0039,0.9883,0.9961,1.0,1.0273,0.9766,1.0078,1.0,0.9805,0.9727,2.5928,2.6807,2.7246,2.8125,2.8564,0.0251,0.0261,0.024,0.0188,0.0178,-0.2637,-0.3516,-0.0042,-0.0115,-0.0157,-0.046,-0.0899
1,1,1,1,1,1.0938,1.0586,1.043,1.0391,1.0195,1.0,0.9922,1.0156,1.0234,1.0117,2.9443,3.0322,3.1201,3.1641,3.252,-0.0021,-0.001,0.0042,0.0178,0.0209,-0.5273,-0.3516,-0.1557,-0.1129,-0.0648,-0.0272,-0.0073
1,1,1,1,1,1.1133,1.1445,1.0547,1.1563,1.0977,1.1172,1.1094,1.0781,1.1172,1.0977,3.2959,3.2959,3.252,3.1201,2.9443,-0.0679,-0.0658,-0.0606,-0.0449,-0.0167,0.0879,-0.2637,0.0104,-0.0063,-0.094,-0.163,-0.1745
1,1,1,1,1,1.0391,0.9961,1.0273,1.0273,1.0703,1.0781,1.0703,1.0664,1.0625,1.1172,2.7686,2.5049,2.2412,1.9336,1.6699,-0.0857,-0.0888,-0.0878,-0.0857,-0.0836,0.1758,0.1758,0.0313,0.0324,0.0324,0.0303,0.0188
1,1,1,1,1,0.9414,1.0313,1.0,0.9688,1.0039,0.9766,1.043,0.9688,1.0195,1.0156,1.4062,1.1426,0.8789,0.6592,0.3516,-0.0878,-0.0961,-0.0951,-0.0888,-0.0825,0.0,-0.0879,-0.0669,-0.0888,-0.1108,-0.0961,-0.0104
1,1,1,1,1,0.9531,0.9297,0.9219,0.9453,0.9219,0.9414,0.9805,0.9492,0.9453,0.9805,0.0879,-0.1758,-0.4395,-0.7031,-0.8789,-0.0313,-0.0408,-0.0491,-0.0669,-0.0794,0.2637,0.1758,0.0303,0.0261,0.0167,-0.0094,-0.07
1,1,1,1,1,0.9375,0.9414,0.9531,0.9453,0.9336,0.9453,0.957,0.9609,0.9297,0.9453,-1.0547,-1.1865,-1.3184,-1.4502,-1.5381,-0.0063,-0.0125,-0.0293,-0.0334,-0.0293,0.0879,0.2637,0.0084,0.0376,0.0585,0.0439,0.0261
1,1,1,1,1,0.9531,0.9531,0.9688,0.9297,0.9258,0.9141,0.9219,0.9141,0.9375,0.9297,-1.626,-1.6699,-1.6699,-1.6699,-1.626,0.0073,0.0063,0.0021,-0.001,-0.0031,0.2637,0.1758,0.1097,0.0731,0.0376,0.0157,0.0063
1,1,1,1,1,1.0039,1.0078,1.0195,1.0156,1.0352,1.0,0.9766,0.9727,1.0234,0.9805,-1.582,-1.5381,-1.5381,-1.5381,-1.5381,-0.001,0.0052,0.0021,0.001,0.0042,-0.0879,0.1758,0.0439,0.0658,0.1139,0.1296,0.1243
1,1,1,1,1,0.9297,0.957,0.9375,0.9531,0.9414,1.0156,0.9727,0.957,0.9531,0.9727,-1.5381,-1.582,-1.626,-1.6699,-1.626,0.0512,0.0449,0.0261,0.0052,-0.001,-0.0879,-0.0879,0.0167,0.0167,0.0502,0.0794,0.0543
1,1,1,1,1,1.0078,1.0156,1.0039,0.9883,0.9805,1.0,0.9805,0.9844,1.0117,0.9648,-1.582,-1.4941,-1.3623,-1.2305,-1.1426,0.0031,0.0063,0.0209,0.0345,0.0502,0.0,0.0,0.0167,0.0167,0.0146,0.0084,0.0136
1,1,1,1,1,1.0039,0.9805,1.0,0.9922,0.9844,0.9961,1.0391,0.9883,1.0039,1.0078,-1.0547,-1.0107,-0.9229,-0.8789,-0.835,0.0355,0.0272,0.0188,0.0063,0.0,-0.0879,-0.1758,0.0063,0.0042,0.0115,0.0167,0.0167
1,1,1,1,1,1.0273,1.0234,1.043,1.0508,1.0391,1.0508,1.0391,1.0039,1.0273,1.0156,-0.791,-0.6592,-0.5713,-0.5273,-0.4834,0.0178,0.0136,0.0167,0.0303,0.0355,-0.0879,0.0879,0.0157,0.0178,0.0251,0.0178,0.0167
1,1,1,1,1,0.9922,0.9961,0.9844,1.0117,1.0078,1.0156,1.0156,1.0391,1.0195,1.0391,-0.4395,-0.3955,-0.3955,-0.3516,-0.3076,0.0428,0.0293,0.0272,0.0209,0.0209,-0.4395,-0.2637,-0.0846,-0.0679,-0.0428,-0.0199,-0.001
1,1,1,1,1,1.0313,1.0078,1.0,0.9883,0.9844,0.9844,1.0156,0.957,1.0039,0.9805,-0.2637,-0.1758,-0.0439,0.0879,0.2197,0.0564,0.0564,0.0543,0.0564,0.0522,-0.1758,-0.3516,-0.0251,-0.0219,-0.046,-0.0878,-0.0909
1,1,1,1,1,1.0703,1.0508,1.0469,1.0625,1.0469,1.0273,1.0391,1.0508,1.0625,1.0,0.3516,0.4834,0.6152,0.7471,0.835,0.024,0.024,0.0387,0.0491,0.0564,0.0879,-0.0879,0.001,-0.0146,-0.0366,-0.047,-0.0439
1,1,1,1,1,1.0156,1.043,1.0273,1.0273,1.043,1.0625,1.0078,1.0352,1.0234,1.0508,0.8789,0.9668,1.0107,1.0547,1.0986,0.0188,0.0188,0.0136,0.0199,0.0219,0.5273,0.3516,0.001,0.001,0.0021,0.0094,0.0104
1,1,1,1,1,0.9844,1.0078,0.9688,1.0195,1.0313,0.9883,1.0273,1.0313,1.0117,1.0234,1.1426,1.1865,1.2305,1.2305,1.2744,0.0136,0.0136,0.0115,0.0063,0.0104,0.4395,0.5273,-0.0063,0.0084,0.0136,0.0125,0.0073
1,1,1,1,1,1.0078,1.0273,1.0313,0.9883,0.9961,1.0195,1.0039,0.9883,1.0508,1.0078,1.3184,1.3623,1.4062,1.4502,1.4941,-0.0021,-0.001,0.0,0.0084,0.0084,0.1758,0.2637,-0.092,-0.0836,-0.07,-0.0533,-0.0293
1,1,1,1,1,0.9961,1.0,1.0,0.9805,0.9727,0.9727,0.9883,1.0156,0.9766,0.9883,1.5381,1.4941,1.4941,1.4941,1.4941,0.0104,0.0136,0.0,-0.0021,-0.0021,0.2637,0.2637,-0.0669,-0.0742,-0.0815,-0.0909,-0.093
1,1,1,1,1,1.0508,1.0156,1.0195,1.0078,1.0391,1.0117,1.0313,1.0391,1.0625,1.0078,1.5381,1.582,1.626,1.626,1.626,-0.0481,-0.046,-0.0293,-0.0021,-0.001,1.1426,0.8789,0.07,0.0575,0.0146,-0.0031,-0.046
1,1,1,1,1,0.9492,0.957,0.9648,0.9844,1.0039,0.9922,0.9922,1.0156,0.9609,0.9883,1.5381,1.4941,1.4062,1.3184,1.2744,-0.0219,-0.0219,-0.0293,-0.0334,-0.0439,0.9668,1.0547,0.07,0.0669,0.0533,0.0449,0.0575
1,1,1,1,1,0.9727,0.9688,0.9648,0.9609,0.9336,0.9766,0.9336,0.9844,0.9805,0.9727,1.2305,1.1865,1.1865,1.1426,1.0986,-0.0115,-0.0261,-0.0272,-0.0261,-0.024,0.6152,0.791,0.0272,0.0355,0.046,0.0564,0.0658
1,1,1,1,1,0.9961,0.9727,0.9375,0.9688,0.9688,0.9844,0.9492,0.9922,0.9883,0.9727,1.0547,1.0107,1.0107,0.9668,0.9668,-0.0031,-0.0031,-0.0042,-0.0052,-0.0073,0.5273,0.5273,0.0679,0.0658,0.0533,0.0345,0.0261
1,1,1,1,1,0.9883,1.0,1.0156,0.9805,0.9805,1.0234,0.9844,0.9922,1.0273,0.9766,0.9668,0.9229,0.9229,0.8789,0.835,-0.0021,-0.0031,-0.0031,-0.0031,-0.0052,0.1758,0.3516,0.0167,0.0199,0.0512,0.0627,0.069
1,1,1,1,1,1.0,0.9609,0.9844,1.0078,0.9844,0.9648,1.0,0.9688,0.9648,1.0078,0.7471,0.7031,0.6152,0.5713,0.5713,0.0418,0.0418,0.0345,0.023,0.0084,0.1758,0.0879,0.0596,0.0543,0.0219,0.0167,0.0167
1,1,1,1,1,0.9961,0.9922,1.0234,0.9805,1.0,1.0117,1.0,1.0039,1.0273,0.9883,0.5713,0.5713,0.6152,0.6152,0.6152,0.0188,0.0209,0.024,0.0261,0.0324,-0.2637,-0.0879,-0.0219,-0.0021,0.0136,0.0324,0.0554
1,1,1,1,1,0.9922,0.9961,0.9961,1.0234,1.0273,0.9844,1.0156,1.0039,0.9883,1.0078,0.5713,0.5713,0.5713,0.5713,0.5273,0.0104,0.0104,0.0136,0.023,0.023,-0.3516,-0.3516,-0.0512,-0.0554,-0.0564,-0.0481,-0.0397
1,1,1,1,1,0.9648,0.9688,0.9648,0.9883,0.9141,1.0,0.9414,0.9727,0.9609,0.9727,0.5273,0.4834,0.4834,0.4834,0.5273,0.0303,0.0334,0.0272,0.0167,0.0104,-0.0879,0.0,-0.047,-0.0167,0.0,-0.0021,-0.0219
1,1,1,1,1,1.043,0.9922,0.9922,0.9883,0.9648,0.9805,0.9648,0.9883,1.0391,0.9961,0.5713,0.6152,0.7031,0.7471,0.791,0.024,0.0219,0.0261,0.0261,0.0303,0.2637,0.0,0.0021,-0.0052,-0.0387,-0.0763,-0.0711
1,1,1,1,1,1.0078,1.0156,1.0391,1.0664,1.0508,1.0273,1.0508,1.0234,1.0195,1.0352,0.8789,0.9229,0.9229,0.9229,0.9229,0.0042,0.0,0.001,0.0063,0.0125,0.2637,0.2637,0.0063,0.0104,0.0073,0.0052,0.0021
1,1,1,1,1,1.0117,1.0078,0.9961,1.0,0.9922,0.9844,0.9922,1.0156,1.0195,1.0039,0.9229,0.8789,0.8789,0.8789,0.9229,0.0063,0.0031,0.0115,0.0104,0.0094,0.3516,0.2637,-0.0052,-0.0188,-0.0209,-0.0042,0.0021
1,1,1,1,1,1.0313,1.0313,1.0625,1.0195,1.0547,1.0,1.0469,1.0078,1.0234,1.0156,0.9229,0.9229,0.9229,0.9229,0.9229,-0.0146,-0.0052,-0.001,0.0052,0.0052,0.2637,0.4395,-0.0031,0.001,0.0094,0.0104,0.0042
1,1,1,1,1,0.9531,0.957,0.9922,0.9805,1.0156,1.0117,1.0156,0.9961,0.9922,1.0391,0.8789,0.835,0.791,0.7471,0.7031,0.0,-0.0021,-0.0063,-0.0073,-0.0136,0.0879,0.0879,-0.0251,-0.0387,-0.0418,-0.023,-0.0052
1,1,1,1,1,0.9883,0.9961,0.9688,0.9648,0.9531,0.9609,0.9102,0.9375,0.9141,0.9883,0.7031,0.7031,0.7471,0.835,0.9229,0.0376,0.0491,0.0428,0.0387,0.023,0.2637,0.0879,0.0178,0.0052,-0.0157,-0.0293,-0.0261
1,1,1,1,1,1.0117,0.9805,1.0039,1.0078,0.9883,1.0039,1.0078,1.0195,1.0234,0.9609,1.0986,1.1865,1.3184,1.4062,1.4941,0.0052,0.0052,0.0125,0.0167,0.0324,0.5273,0.5273,0.116,0.117,0.1055,0.0867,0.0387
1,1,1,1,1,1.0195,1.0156,1.0664,0.9922,1.0391,1.0117,0.9961,0.9766,1.0352,1.0195,1.5381,1.582,1.6699,1.7139,1.7578,-0.001,0.0146,0.0178,0.023,0.0136,0.1758,0.1758,0.0408,0.0397,0.0408,0.0502,0.0815
1,1,1,1,1,1.0195,1.0391,1.0391,0.9922,1.0391,0.9883,1.082,1.0,1.0391,1.0313,1.8018,1.8457,1.8457,1.8457,1.8457,-0.0261,-0.0188,-0.0073,-0.0052,-0.001,0.0879,0.2637,0.0533,0.0752,0.0763,0.0752,0.0627
1,1,1,1,1,1.0078,1.043,1.0547,1.0039,1.0234,1.0391,1.0,1.0156,1.0039,1.0469,1.8018,1.7578,1.7139,1.7139,1.6699,-0.0481,-0.0376,-0.0303,-0.0251,-0.0272,-0.3516,-0.2637,-0.0052,-0.0042,0.0094,0.0303,0.0439
1,1,1,1,1,0.9883,0.9922,0.9727,1.0234,0.9648,1.0234,0.9961,1.0391,0.9961,1.0156,1.582,1.4941,1.4502,1.3623,1.2744,-0.0282,-0.0376,-0.0376,-0.0428,-0.0439,-0.2637,-0.2637,0.001,-0.0021,-0.0052,-0.0052,-0.0063
1,1,1,1,1,0.9688,0.9492,0.957,0.9883,0.9688,0.9609,0.9922,1.0117,0.9727,0.9492,1.2305,1.1426,1.0986,1.0547,1.0547,-0.0125,-0.0199,-0.0188,-0.023,-0.023,0.0879,-0.0879,0.0199,0.0167,0.0146,0.0084,0.0021
1,1,1,1,1,1.0117,1.0039,0.9531,0.957,0.9648,0.9805,0.9336,1.0,0.9922,0.9609,1.0547,1.0107,1.0107,1.0107,1.0107,-0.001,-0.0021,-0.0042,-0.0031,-0.0042,0.0,0.0879,0.0178,0.024,0.0209,0.0209,0.0199
1,1,1,1,1,1.0195,1.043,0.9883,1.0117,0.9727,1.0234,1.0078,0.9688,0.9688,0.9727,1.0547,1.0547,1.0547,1.0986,1.0986,-0.0042,-0.0021,-0.001,-0.001,-0.001,-0.1758,-0.0879,-0.0293,-0.0125,0.0031,0.0094,0.0146
1,1,1,1,1,0.9961,0.9961,1.0039,1.0391,0.9844,1.0273,1.0078,1.0273,0.9766,0.9844,1.0986,1.0986,1.0547,1.0547,1.0547,-0.0031,-0.0021,-0.0042,-0.0052,-0.0052,-0.0879,-0.1758,-0.024,-0.0261,-0.0261,-0.0313,-0.0324
1,1,1,1,1,0.9883,0.9883,0.9961,0.9688,0.9766,1.0078,1.0117,0.9727,0.9961,0.9961,1.0547,1.0547,1.0107,1.0107,1.0547,-0.0042,-0.0021,-0.0031,-0.0042,-0.0042,0.1758,0.0879,0.0115,0.0052,-0.0063,-0.0219,-0.0219
1,1,1,1,1,1.0469,0.9961,1.0156,0.9648,0.9883,1.0078,1.0,0.9961,1.0117,1.0195,1.0547,1.0547,1.0107,1.0107,1.0107,-0.0042,-0.0042,-0.0042,-0.0042,-0.0042,0.3516,0.2637,0.093,0.0773,0.0387,0.0188,0.0167
1,1,1,1,1,0.9648,0.9883,1.0313,1.0313,1.0352,1.0234,1.0391,1.0117,0.9766,1.0078,1.0107,1.0107,0.9668,0.9229,0.835,-0.0272,-0.0313,-0.0376,-0.0334,-0.0199,0.2637,0.3516,0.0888,0.0867,0.092,0.093,0.0951
1,1,1,1,1,0.918,0.9336,0.9297,0.9805,0.9766,0.9531,0.9805,0.9922,0.9297,0.9609,0.791,0.7031,0.6592,0.6152,0.6152,0.0261,0.0031,-0.0021,-0.0084,-0.0167,0.0,0.0879,0.1003,0.0993,0.1014,0.1024,0.1014
1,1,1,1,1,1.0078,1.0,0.9922,0.9922,0.9805,0.9609,0.9492,0.9531,1.0,0.9609,0.6592,0.7031,0.7471,0.8789,0.9668,0.0104,0.024,0.0376,0.0345,0.0313,-0.6152,-0.3516,-0.0104,0.0063,0.0199,0.0742,0.0982
1,1,1,1,1,1.0547,1.0781,1.1016,1.0938,1.1016,1.0313,1.0703,1.0469,1.0508,1.0195,1.0547,1.0986,1.1865,1.1865,1.1865,-0.0522,-0.0324,-0.0073,-0.0021,0.0,-0.5273,-0.791,0.024,0.0073,-0.0157,-0.024,-0.023
1,1,1,1,1,1.0,0.9688,0.9531,1.0117,1.0195,1.0156,1.0508,1.0469,1.0273,1.0781,1.0986,0.9668,0.8789,0.7471,0.6152,-0.0188,-0.0355,-0.0439,-0.0481,-0.0533,-0.791,-0.6152,-0.0136,0.0031,0.0157,0.0658,0.0658
1,1,1,1,1,0.9336,0.9648,0.9297,0.9414,0.957,0.9648,0.9531,0.9688,0.9453,0.9688,0.5273,0.4395,0.3955,0.3516,0.3516,0.0157,0.0052,-0.0021,-0.0052,-0.0146,-0.5273,-0.791,0.0178,0.0157,-0.0125,-0.046,-0.0303
1,1,1,1,1,0.9805,0.9883,0.9805,0.9688,0.9414,0.957,0.9688,0.9297,0.9609,0.9219,0.3955,0.4395,0.4834,0.5713,0.7031,0.0313,0.0408,0.0408,0.0355,0.0334,-0.6152,-0.5273,-0.047,-0.0449,-0.0115,0.0146,0.0199
1,1,1,1,1,1.0,0.9727,0.9766,0.9961,1.0,1.0078,0.9844,1.0039,0.9922,0.9922,0.791,0.8789,0.9668,1.0547,1.0547,0.0272,0.0167,0.0146,0.0136,0.0157,-0.2637,-0.4395,-0.0073,-0.0104,-0.0188,-0.0272,-0.0428
1,1,1,1,1,1.0156,1.0313,1.0391,1.0,0.9922,1.0195,1.0156,0.9531,1.0234,0.9883,1.0986,1.1865,1.2305,1.3184,1.4062,-0.0042,0.0021,0.0188,0.0303,0.0345,-0.1758,-0.2637,-0.0104,-0.0428,-0.0481,-0.046,-0.023
