空地电门0.2秒,空地电门0.4秒,空地电门0.6秒,空地电门0.8秒,空地电门1秒,着陆G值0.1秒,着陆G值0.2秒,着陆G值0.3秒,着陆G值0.4秒,着陆G值0.5秒,着陆G值0.6秒,着陆G值0.7秒,着陆G值0.8秒,着陆G值0.9秒,着陆G值1秒,姿态（俯仰角）,姿态（俯仰角）.1,姿态（俯仰角）.2,姿态（俯仰角）.3,姿态（俯仰角）.4,杆量,杆量.1,杆量.2,杆量.3,杆量.4,坡度（左负右正）,坡度（左负右正）.1,盘量,盘量.1,盘量.2,盘量.3,盘量.4
1,1,1,1,1,0.9883,0.9531,0.9766,0.9766,0.9727,1.0,1.0039,1.0313,0.9688,1.0039,5.0537,5.0537,5.0098,5.0098,4.9658,-0.001,-0.001,-0.001,-0.001,-0.001,0.6152,0.6152,0.069,0.0982,0.0522,0.001,-0.0293
1,1,1,1,1,1.0313,0.9961,1.0352,1.0,1.0117,0.9844,0.9727,0.9961,0.9844,0.9766,4.9658,4.9658,4.9658,5.0098,5.0098,-0.001,-0.001,-0.001,-0.001,-0.001,0.3516,0.4395,-0.001,0.0115,0.0136,0.0146,0.0188
1,1,1,1,1,0.9609,0.9805,1.0,1.0039,1.0234,1.0117,0.9961,0.9883,1.0156,1.0156,5.0537,5.0537,5.0537,5.0537,5.0098,-0.0021,-0.0021,-0.0021,-0.001,-0.001,0.4395,0.3516,0.0857,0.0669,0.0522,0.0251,0.0052
1,1,1,1,1,0.9453,0.9844,1.0,0.9805,0.9531,0.9531,0.9805,0.9492,0.9727,0.9688,5.0098,4.9658,4.9658,4.9658,4.9658,-0.001,-0.001,-0.001,-0.001,-0.0021,0.0,0.0,-0.0219,-0.0961,-0.0867,0.0073,0.0564
1,1,1,1,1,0.9805,0.9922,0.9805,0.9844,0.9961,0.9609,1.0,1.0,1.0039,1.0039,5.0098,5.0098,5.0098,5.0098,5.0098,-0.001,-0.001,-0.001,-0.001,-0.001,0.0,0.0879,-0.0596,-0.0251,-0.0052,-0.0031,-0.0042
1,1,1,1,1,0.9688,0.9805,0.9766,0.9648,0.9492,0.9688,0.9531,0.9531,1.0,0.9805,5.0098,5.0098,5.0537,5.0977,5.0977,0.0073,0.0084,0.0052,0.0031,-0.001,0.0879,-0.0879,-0.0334,-0.0658,-0.0951,-0.1045,-0.092
1,1,1,1,1,1.0078,0.9766,0.9766,0.9766,0.9648,0.9766,0.9883,0.9688,1.0,0.9766,5.1416,5.1855,5.1855,5.2295,5.2734,0.0104,0.0115,0.0115,0.0104,0.0073,0.0879,0.1758,-0.1014,-0.0627,-0.0157,0.0,-0.0031
1,1,1,1,1,0.9961,1.0352,1.0156,1.0117,0.9961,1.0117,1.0039,1.0,0.9961,0.9805,5.3174,5.3613,5.4053,5.4053,5.4053,0.0052,0.0031,0.0031,0.0052,0.0084,0.2637,0.0879,-0.0376,-0.0836,-0.1285,-0.1411,-0.1348
1,1,1,1,1,1.0117,1.0039,1.0391,1.0273,1.0156,1.0039,1.0313,1.0117,1.0195,1.0,5.4492,5.4492,5.4492,5.4492,5.4492,-0.001,0.0,0.0021,0.0042,0.0052,0.3516,0.3516,-0.0428,-0.0303,-0.0136,-0.0084,-0.0146
1,1,1,1,1,0.9961,0.957,0.9844,0.9883,1.0234,1.0195,0.9922,1.0195,0.9883,1.0078,5.4492,5.4053,5.4053,5.4053,5.4053,-0.001,-0.001,-0.001,-0.001,-0.001,0.2637,0.3516,-0.093,-0.0731,-0.046,-0.0345,-0.0418
1,1,1,1,1,0.9688,0.9961,0.9961,0.9922,0.9922,0.9805,0.9922,0.9922,0.9688,0.9805,5.4053,5.4053,5.4492,5.4492,5.4492,-0.001,-0.001,-0.0021,-0.001,-0.001,0.3516,0.4395,-0.1024,-0.0763,-0.0679,-0.0867,-0.0961
1,1,1,1,1,1.0352,1.0156,1.0391,1.0039,1.0195,1.0195,1.0156,1.0156,1.0234,1.0234,5.4932,5.4932,5.5371,5.4932,5.4932,-0.001,-0.001,-0.001,-0.001,-0.001,0.4395,0.2637,-0.0157,-0.0669,-0.1223,-0.1348,-0.1264
1,1,1,1,1,0.9648,1.0039,0.9727,1.0039,1.0039,1.0039,1.0117,1.0039,1.0156,1.0156,5.4492,5.4053,5.3613,5.3174,5.2734,-0.001,-0.001,-0.001,-0.001,-0.001,0.3516,0.3516,-0.0366,-0.0313,-0.0104,-0.0084,-0.0084
1,1,1,1,1,1.0313,1.0195,1.0234,0.9961,1.0078,0.9805,0.9922,0.9883,1.0,0.9844,5.2734,5.2295,5.2734,5.2734,5.2734,-0.0063,-0.0021,-0.001,-0.001,-0.001,0.3516,0.3516,-0.0585,-0.0763,-0.07,-0.0219,-0.0115
1,1,1,1,1,0.9688,0.9766,0.9727,0.9727,0.9961,1.0234,1.0,1.0313,0.9766,1.0078,5.3174,5.2734,5.2295,5.2295,5.1855,-0.0031,-0.0031,-0.0073,-0.0115,-0.0104,0.7031,0.5273,0.163,0.1369,0.0857,0.0167,0.0042
1,1,1,1,1,1.0078,0.9727,0.9648,0.9844,0.9766,0.957,0.9609,0.957,0.9805,0.9375,5.1416,5.1416,5.1416,5.0977,5.1416,0.0,-0.001,-0.001,-0.001,-0.0021,0.1758,0.4395,0.0157,0.0157,0.0617,0.1327,0.1651
1,1,1,1,1,1.0117,1.0078,1.0313,0.9766,0.9727,0.9805,1.0039,0.9844,1.0273,1.0,5.1416,5.1416,5.1855,5.1855,5.1855,-0.001,-0.001,-0.001,0.0,0.001,0.1758,0.3516,0.0575,0.1254,0.1233,0.0199,0.0125
1,1,1,1,1,0.9883,0.9414,0.9648,0.9648,1.0,0.9883,1.0039,0.9609,0.9727,0.9922,5.1855,5.1416,5.0977,5.0977,5.1416,0.0167,0.0157,0.0125,0.0031,-0.001,-0.0879,0.0,-0.0052,0.0146,0.0178,0.0439,0.0439
1,1,1,1,1,0.9922,1.0,0.9961,0.9453,0.9883,0.9766,0.9883,0.9648,0.9492,0.9609,5.1416,5.1855,5.2295,5.3174,5.3613,0.0031,0.0063,0.0115,0.0125,0.0146,0.0879,-0.0879,0.1421,0.1118,0.0125,-0.0209,-0.0199
1,1,1,1,1,0.9961,0.9844,1.0156,1.0469,1.0117,1.0742,1.0742,1.0469,1.043,1.0234,5.4492,5.4932,5.4932,5.4932,5.4492,0.0094,0.0042,0.0,-0.001,0.0031,-0.4395,-0.2637,-0.1118,-0.0679,-0.0293,0.0094,0.0836
1,1,1,1,1,0.9375,0.9492,0.918,0.9258,0.9609,0.9492,0.9648,0.9727,0.9648,0.9844,5.4492,5.4492,5.4492,5.4492,5.4932,0.0293,0.024,0.0157,0.0084,0.0063,-0.1758,-0.3516,0.0021,-0.0157,-0.0711,-0.1191,-0.1212
1,1,1,1,1,1.0078,0.957,0.9766,0.9688,0.9531,0.9531,0.9531,0.9414,0.9844,0.9297,5.5371,5.625,5.7129,5.8008,5.9326,0.0345,0.0324,0.0324,0.0324,0.0303,-0.1758,-0.1758,0.0063,0.0021,0.0084,0.0094,0.0063
1,1,1,1,1,1.0352,1.0352,1.0391,1.0391,1.0469,1.0039,1.0039,1.0039,1.0313,0.9805,6.0205,6.1523,6.2402,6.3721,6.46,0.0178,0.0251,0.0324,0.0376,0.0376,-0.3516,-0.2637,-0.0784,-0.0063,0.0094,0.0084,0.0052
1,1,1,1,1,1.0234,1.0742,1.0742,1.0781,1.082,1.0664,1.0664,1.0391,1.0703,1.0508,6.5039,6.5479,6.5479,6.5039,6.46,0.0115,0.0136,0.0167,0.0125,0.0157,-0.0879,-0.3516,-0.0063,-0.0251,-0.0731,-0.1233,-0.1243
1,1,1,1,1,1.0391,1.0117,1.0195,1.0039,1.0,1.0391,0.9922,1.043,1.043,1.0664,6.3721,6.2402,6.1523,6.0645,5.9326,0.0104,0.0094,0.0094,0.0094,0.0104,0.0879,0.2637,0.0282,0.094,0.1108,0.0815,0.0104
1,1,1,1,1,1.0117,0.9922,0.9922,0.9922,0.9961,0.9766,1.0156,0.9688,1.0117,1.0273,5.8008,5.7129,5.6689,5.5811,5.5371,0.0052,0.0042,0.0104,0.0136,0.0115,-0.0879,-0.0879,0.0,0.0052,0.0136,0.0136,0.0136
1,1,1,1,1,1.0117,1.0039,0.9922,0.9727,1.0039,1.0078,1.0273,0.9922,1.0078,1.0,5.4932,5.4932,5.4492,5.4053,5.4053,0.0042,0.0031,0.0,0.0,0.001,0.0,0.0,0.0637,0.0899,0.0637,0.0125,0.0021
1,1,1,1,1,1.0391,1.0078,1.0156,1.0156,1.0078,1.0234,0.9922,0.9961,1.0313,1.0234,5.3613,5.3613,5.3613,5.3613,5.4053,0.0,0.0021,0.0094,0.0125,0.0104,-0.1758,-0.2637,0.0031,-0.0021,-0.0052,0.0042,0.0157
1,1,1,1,1,1.0195,1.0117,1.0156,0.9961,1.0156,1.0156,1.0352,1.0352,1.0352,1.0156,5.4053,5.4053,5.4053,5.3613,5.3613,-0.001,-0.001,-0.001,0.0021,-0.001,-0.1758,-0.0879,0.0073,0.0251,0.047,0.0397,0.023
1,1,1,1,1,1.0195,1.0547,1.0078,1.0547,1.0625,1.0078,1.0117,1.0039,0.9883,1.0547,5.3174,5.2734,5.2295,5.1855,5.0977,-0.001,0.001,0.0021,0.0,-0.001,0.0,-0.1758,0.0042,0.0021,-0.0063,-0.0031,0.0021
1,1,1,1,1,1.0352,1.0273,1.0117,1.0313,1.0703,0.9648,1.0508,1.0039,0.9727,1.0156,5.0537,5.0098,4.9219,4.8779,4.79,-0.0188,-0.0115,-0.0042,-0.001,-0.001,0.0,0.0,0.0188,0.0188,0.0219,0.0209,0.0157
1,1,1,1,1,0.9648,1.0391,0.9883,0.9922,0.9727,0.9922,1.0,1.0039,1.0117,1.0234,4.7461,4.7021,4.6143,4.5703,4.4824,-0.0021,-0.0042,-0.0084,-0.024,-0.0219,0.0,0.0,0.046,0.047,0.0491,0.0219,0.0188
1,1,1,1,1,0.9648,0.9375,0.9336,0.9609,0.9414,0.9844,0.9531,0.9883,0.9531,0.9766,4.4824,4.4385,4.4385,4.3945,4.3506,-0.0021,-0.0031,-0.0084,-0.0073,-0.0021,0.1758,0.0879,0.0481,0.0481,0.0481,0.046,0.046
1,1,1,1,1,1.0,0.9805,1.0547,0.9609,1.0,0.9688,0.9922,0.957,0.9531,0.9336,4.3506,4.3945,4.3945,4.3506,4.3066,-0.0282,-0.0272,-0.0272,-0.0178,-0.0021,-0.3516,0.0879,-0.0376,0.0146,0.0251,0.0376,0.0491
1,1,1,1,1,0.9961,0.9453,0.9883,0.9688,0.9805,0.9531,1.0156,0.9688,1.0313,0.9961,4.3066,4.2187,4.1748,4.043,3.9111,-0.0334,-0.0481,-0.0543,-0.0533,-0.0387,-0.6152,-0.791,-0.0658,-0.1024,-0.1181,-0.117,-0.1045
1,1,1,1,1,1.0,1.0273,0.9922,1.0234,0.9531,0.9688,0.9648,0.9727,0.9883,0.9648,3.7793,3.6475,3.5156,3.4277,3.2959,-0.0564,-0.0449,-0.0355,-0.024,-0.0251,-0.2637,-0.1758,-0.0219,0.0021,0.0021,0.0,-0.023
1,1,1,1,1,0.8594,0.9102,0.8789,0.8906,0.9375,0.9648,0.9336,0.9453,0.918,0.9531,3.1201,2.9883,2.7686,2.6367,2.5049,-0.001,-0.0052,-0.0418,-0.0658,-0.0606,0.0,0.2637,-0.1149,-0.0104,0.0042,0.0021,-0.0188
1,1,1,1,1,0.9805,0.9805,0.9258,0.9648,0.9141,0.8984,0.8984,0.8633,0.9766,0.9023,2.4609,2.4609,2.5488,2.5928,2.6807,0.0063,0.0115,0.0115,0.0157,0.0084,0.6152,0.0879,0.0021,0.0,-0.0428,-0.1139,-0.1494
1,1,1,1,1,0.9609,1.0156,0.9688,0.9883,1.0156,0.9492,1.0078,0.9766,0.9727,0.9844,2.7686,2.8125,2.8564,2.9004,2.9004,0.0021,0.0021,0.0031,0.0031,0.0031,0.791,0.7031,0.0031,0.0031,0.0031,0.0031,0.0021
1,1,1,1,1,0.9609,0.9453,0.9453,0.9492,0.9453,0.957,0.957,0.9609,0.9336,0.9844,2.9004,2.9004,2.9004,2.9004,2.9004,0.0408,0.0334,0.0178,0.0031,0.001,0.7031,0.791,-0.0031,0.0084,0.0104,0.0115,0.0063
1,1,1,1,1,0.9727,0.9727,0.9805,0.9492,0.9727,0.9609,0.9375,0.9375,0.9375,0.9492,2.9443,2.9883,3.0762,3.1641,3.252,0.0251,0.0303,0.0376,0.046,0.046,0.791,0.7031,0.0,-0.001,-0.0084,-0.0146,-0.0104
1,1,1,1,1,0.9688,0.9922,0.9883,0.9844,0.9844,0.9688,0.957,0.9844,0.9766,0.9766,3.3398,3.3838,3.4717,3.5596,3.6475,0.023,0.0334,0.0355,0.0345,0.0303,0.791,0.7031,0.0021,-0.0146,-0.0167,-0.0084,-0.001
1,1,1,1,1,1.082,1.0781,1.1328,1.0039,1.0313,0.9961,1.0391,0.9805,1.0313,1.0195,3.7354,3.8232,3.8672,3.9111,3.9111,-0.0345,-0.001,-0.001,0.0031,0.0084,0.9668,1.0547,0.1024,0.0867,0.0909,0.0888,0.0376
1,1,1,1,1,0.9766,0.9883,1.0938,1.0195,1.0391,1.0352,1.0859,1.082,1.043,0.9766,3.9111,3.8232,3.7354,3.5596,3.3838,-0.0794,-0.0867,-0.0846,-0.0815,-0.0575,0.7031,1.1426,0.1724,0.2132,0.2299,0.2194,0.185
1,1,1,1,1,0.9063,0.9375,0.9414,0.9688,0.9141,0.9766,0.9844,0.9883,1.0273,0.9883,3.1641,2.9443,2.7246,2.5488,2.417,-0.0282,-0.0251,-0.024,-0.0408,-0.0575,-0.5273,-0.2637,0.0606,0.0157,0.0272,0.0805,0.1369
1,1,1,1,1,0.9414,0.9453,0.9531,0.8984,0.9063,0.9531,0.9063,0.8711,0.9219,0.9727,2.3291,2.2412,2.1533,2.1533,2.1533,-0.0167,-0.0021,-0.0146,-0.0293,-0.0449,-0.9668,-0.5273,-0.0219,0.0125,0.0387,0.1223,0.1212
1,1,1,1,1,0.9609,0.9922,1.0195,1.0,0.9766,1.0039,0.9805,0.9531,0.9883,0.9258,2.1533,2.1973,2.1973,2.1973,2.1533,-0.0543,-0.0596,-0.0502,-0.0418,-0.0178,-0.7031,-0.791,0.0073,0.0042,0.0031,-0.0052,-0.0251
1,1,1,1,1,0.9141,0.9141,0.9219,0.9336,0.9063,0.9219,0.9688,0.9375,0.9336,1.0195,2.1094,2.0215,1.9336,1.8896,1.8896,-0.001,-0.001,-0.0031,-0.0157,-0.0428,-0.7031,-0.7031,-0.0021,0.0031,0.0094,0.0104,0.0084
1,1,1,1,1,1.0117,1.0352,1.0156,0.9883,0.9727,0.9414,0.9922,0.8945,1.0234,0.9883,1.8896,1.9336,2.0215,2.0654,2.0654,-0.0188,-0.0021,-0.001,-0.001,0.0052,-0.3516,-0.4395,0.0585,0.0543,0.0167,0.0042,-0.0042
1,1,1,1,1,1.0078,1.0234,0.9766,0.9961,0.9805,1.0,1.0117,1.0273,1.0078,0.9922,2.0654,2.0215,1.9775,1.8896,1.8457,-0.0178,-0.0188,-0.023,-0.0293,-0.024,-0.4395,-0.3516,0.0408,0.0606,0.0585,0.0564,0.0596
1,1,1,1,1,0.9844,1.0117,1.0195,1.0195,1.0703,1.0195,1.0547,1.0,1.0156,1.0234,1.8018,1.7578,1.6699,1.582,1.4502,-0.0564,-0.0648,-0.0669,-0.047,-0.0387,-0.3516,-0.2637,0.0261,0.0596,0.0585,0.0575,0.0366
1,1,1,1,1,0.9805,0.9219,1.0195,0.918,0.9531,0.9805,1.0313,0.9609,1.0,1.0313,1.2744,1.1426,1.0107,0.8789,0.7471,-0.0355,-0.0355,-0.0334,-0.0408,-0.0491,-0.4395,-0.5273,0.0063,0.0042,0.0042,0.0115,0.0136
1,1,1,1,1,0.9141,0.9609,0.9336,0.9375,0.9531,0.918,0.9688,0.9492,0.9766,0.9414,0.6592,0.5713,0.4834,0.4395,0.4395,-0.0073,-0.0188,-0.0188,-0.0199,-0.0209,-0.4395,-0.3516,-0.0219,0.001,0.0084,0.0084,0.0073
1,1,1,1,1,0.9609,1.0117,0.9336,0.9961,0.9531,0.9727,0.9375,0.9727,1.0,0.9336,0.3955,0.3955,0.3955,0.4395,0.4395,-0.001,-0.001,-0.001,-0.0021,-0.0021,-0.0879,-0.4395,0.0021,-0.0157,-0.0596,-0.0679,-0.0533
1,1,1,1,1,0.9219,0.9609,0.9766,0.9375,0.9453,0.9922,0.957,0.9883,0.9648,0.9258,0.4395,0.4395,0.4834,0.4834,0.5273,0.0481,0.0387,0.0313,0.0146,0.001,0.2637,0.2637,0.0554,0.0575,0.0679,0.069,0.0345
1,1,1,1,1,1.0273,0.9727,1.0313,1.0078,1.0039,0.918,0.9922,0.9648,0.9961,0.8945,0.5713,0.6592,0.835,0.9668,1.0986,0.0293,0.0345,0.0543,0.0606,0.0606,-0.2637,0.0,-0.0522,-0.0439,0.0084,0.0188,0.0543
1,1,1,1,1,1.0742,1.043,1.082,1.0039,1.0234,1.0117,1.0781,1.0156,1.0898,1.0508,1.1865,1.2744,1.3623,1.4062,1.4502,0.0104,0.0178,0.023,0.0251,0.0251,-0.2637,-0.1758,-0.0324,-0.0073,-0.0094,-0.0167,-0.0387
1,1,1,1,1,0.9727,0.9375,0.9609,1.0039,1.0195,1.0508,1.0273,1.0195,0.9648,1.0195,1.4502,1.4502,1.4062,1.4062,1.4062,0.0428,0.0387,0.0157,0.0063,0.0073,-0.2637,-0.3516,-0.0303,-0.0533,-0.0585,-0.0721,-0.07
1,1,1,1,1,0.9922,1.0078,1.0195,1.0156,0.9961,0.9492,1.0039,0.9727,0.9492,0.8984,1.4062,1.4941,1.582,1.7139,1.8018,0.0199,0.0272,0.0408,0.0439,0.0491,0.1758,-0.0879,0.0397,0.0042,0.0031,0.0021,-0.0031
1,1,1,1,1,1.0039,1.043,1.0508,1.0352,1.0156,1.0273,1.0234,1.0469,1.0273,1.0117,1.9336,1.9775,2.0654,2.1094,2.1094,0.0178,0.0209,0.0272,0.0209,0.0167,0.0879,0.3516,0.0146,0.0261,0.0533,0.0993,0.1055
1,1,1,1,1,1.0273,1.0273,1.0156,1.0625,1.0273,1.0195,1.0234,1.1094,1.0391,1.0391,2.1533,2.1533,2.1533,2.1533,2.1533,0.0,-0.001,0.0031,0.0052,0.0136,-0.1758,-0.2637,-0.0502,-0.092,-0.093,-0.0836,-0.0146
1,1,1,1,1,1.0,0.9805,0.9883,0.9883,0.9766,0.9961,1.0078,1.0156,1.0273,1.0313,2.1094,2.0654,2.0654,2.0215,2.0654,0.0073,0.0188,0.0178,0.0084,0.0,0.2637,0.0879,0.0021,-0.001,-0.0188,-0.0313,-0.0366
1,1,1,1,1,1.0352,0.9844,1.0156,0.9844,1.0352,1.0156,1.0039,1.0039,1.0586,1.0195,2.0654,2.1094,2.1533,2.1094,2.1094,-0.0178,-0.0199,-0.0052,-0.001,-0.001,0.1758,0.2637,-0.0272,-0.0146,-0.0021,0.0031,0.0031
1,1,1,1,1,1.0273,0.9961,1.0195,1.0273,1.0,0.9805,0.9805,0.9688,1.0313,0.9922,2.0654,2.0654,2.0654,2.0654,2.0654,-0.0282,-0.0199,-0.0094,-0.0021,-0.0104,0.1758,0.1758,-0.0355,-0.0209,-0.0084,-0.0125,-0.0293
1,1,1,1,1,1.0703,1.0117,0.9805,1.0039,1.0195,0.9648,1.0547,0.9844,1.0234,1.0156,2.0654,2.0215,1.9336,1.8896,1.8457,-0.023,-0.0188,-0.023,-0.0313,-0.0334,0.4395,0.5273,0.0282,0.0251,0.0188,0.0052,-0.0084
1,1,1,1,1,1.0195,0.9883,0.957,0.9883,0.9961,0.9688,1.0156,0.9805,0.9844,1.0,1.7578,1.6699,1.626,1.4941,1.4502,-0.0094,-0.0209,-0.0282,-0.0324,-0.0418,0.1758,0.3516,-0.0376,0.0,0.0136,0.0167,0.023
1,1,1,1,1,1.0117,0.9453,0.9805,0.957,0.9648,0.9688,1.0156,0.9258,0.957,0.9727,1.4062,1.3623,1.3184,1.3184,1.3184,-0.0115,-0.0104,-0.0188,-0.0188,-0.0094,0.6152,0.4395,0.0836,0.0439,0.0084,-0.0031,-0.0418
1,1,1,1,1,0.9805,0.9883,0.9766,0.9336,0.9375,0.957,0.9727,0.9609,1.0078,0.9297,1.3184,1.3184,1.3184,1.3184,1.3623,0.0209,0.0167,-0.001,-0.001,-0.0031,0.5273,0.5273,0.0585,0.0575,0.0731,0.0899,0.094
1,1,1,1,1,1.0,0.9961,1.0195,1.0,0.9805,1.0117,1.0117,0.9648,1.0195,0.9844,1.4062,1.4502,1.4941,1.5381,1.5381,0.0052,0.0073,0.0052,0.001,0.0084,0.6152,0.6152,0.092,0.0784,0.0784,0.0878,0.0846
1,1,1,1,1,0.9766,0.9883,1.0039,1.0234,0.9688,1.0234,1.0313,1.0313,1.0234,0.9609,1.5381,1.5381,1.5381,1.4941,1.4502,0.0209,0.0115,0.0104,0.0115,0.0167,0.0,0.2637,0.0104,0.0115,0.0146,0.0408,0.0951
1,1,1,1,1,0.9648,0.9883,0.9961,1.0078,0.9883,0.9336,1.0273,0.9648,0.9492,0.9727,1.4502,1.4502,1.4941,1.4941,1.5381,0.0199,0.0272,0.0345,0.0313,0.0303,-0.3516,-0.1758,-0.0836,-0.0564,-0.0313,-0.0031,0.0084
1,1,1,1,1,0.9961,1.0195,0.9805,0.9961,0.9961,0.9805,1.0352,0.9805,0.9961,1.0039,1.582,1.626,1.7139,1.7578,1.8457,0.0115,0.0125,0.0209,0.0209,0.0209,0.0,-0.1758,-0.0146,-0.0334,-0.0502,-0.0627,-0.0784
1,1,1,1,1,0.9844,1.0273,0.9688,0.9805,1.043,1.0039,0.9688,1.0469,1.0156,1.0508,1.8896,1.8896,1.9336,1.9336,1.9775,0.0073,0.0115,0.0042,0.0,0.0042,0.2637,0.0879,0.0094,0.0031,-0.0021,-0.0042,-0.0094
1,1,1,1,1,0.9766,1.0273,0.9844,1.0352,1.0117,1.0586,0.9805,1.0117,0.9727,0.9609,2.0215,2.0654,2.1094,2.1094,2.1094,-0.001,-0.0021,-0.001,0.001,0.0063,0.2637,0.4395,0.069,0.1264,0.116,0.0669,0.0355
