空地电门0.2秒,空地电门0.4秒,空地电门0.6秒,空地电门0.8秒,空地电门1秒,着陆G值0.1秒,着陆G值0.2秒,着陆G值0.3秒,着陆G值0.4秒,着陆G值0.5秒,着陆G值0.6秒,着陆G值0.7秒,着陆G值0.8秒,着陆G值0.9秒,着陆G值1秒,姿态（俯仰角）,姿态（俯仰角）.1,姿态（俯仰角）.2,姿态（俯仰角）.3,姿态（俯仰角）.4,杆量,杆量.1,杆量.2,杆量.3,杆量.4,坡度（左负右正）,坡度（左负右正）.1,盘量,盘量.1,盘量.2,盘量.3,盘量.4
1,1,1,1,1,1.0117,1.0,0.9922,0.9961,0.9883,1.0,0.9805,0.9961,1.0117,0.9961,2.8125,2.7686,2.6807,2.6367,2.5928,0.0073,0.0063,0.0063,0.0052,0.0063,-0.5273,-0.4395,-0.0376,-0.0366,-0.0324,-0.0272,-0.0157
1,1,1,1,1,1.0039,0.9844,1.0156,1.0117,1.0078,1.0156,1.0234,1.0156,1.0078,0.9883,2.5488,2.5049,2.4609,2.417,2.3291,0.0073,0.0052,0.0052,0.0063,0.0073,-0.6152,-0.6152,-0.0387,-0.0387,-0.0387,-0.0387,-0.0387
1,1,1,1,1,1.0078,1.0234,1.0156,1.0039,1.0156,1.0,1.0117,1.0117,1.0352,1.0117,2.2852,2.2412,2.1533,2.1094,2.0654,0.0021,0.0042,0.0073,0.0073,0.0073,-0.5273,-0.6152,-0.0282,-0.0324,-0.0366,-0.0387,-0.0376
1,1,1,1,1,1.0039,1.0195,1.0117,1.0195,1.0273,1.0156,1.0234,1.0117,1.0078,1.0273,1.9775,1.9336,1.8457,1.8018,1.7139,0.001,0.0021,0.0021,0.0021,0.0021,-0.3516,-0.4395,-0.0219,-0.023,-0.023,-0.023,-0.0251
1,1,1,1,1,0.9766,0.9844,0.9727,0.9766,0.9883,0.9766,0.9961,1.0156,0.9844,1.0117,1.6699,1.582,1.5381,1.4941,1.4941,0.001,0.001,0.0,0.001,0.001,-0.2637,-0.2637,-0.023,-0.0219,-0.0209,-0.0219,-0.0219
1,1,1,1,1,0.9922,1.0039,1.0039,0.9883,0.9922,0.9766,0.9883,0.9922,0.9766,0.9648,1.4502,1.4502,1.4502,1.4502,1.4062,0.001,-0.001,-0.001,-0.001,0.0,0.0,-0.0879,-0.0094,-0.0104,-0.0146,-0.0219,-0.023
1,1,1,1,1,1.0078,0.9961,0.9883,1.0,1.0,0.9766,1.0156,1.0117,1.0078,1.0039,1.4062,1.3623,1.3623,1.3184,1.3184,0.0031,0.0042,0.0042,0.0042,0.0042,0.0,0.0,-0.023,-0.0199,-0.0167,-0.0115,-0.0094
1,1,1,1,1,0.9922,0.9961,1.0039,0.9961,0.9961,1.0273,0.9922,1.0039,0.9922,0.9961,1.2744,1.2744,1.2305,1.1865,1.1426,0.0,0.0,0.0,0.0,0.0,0.0879,0.0,-0.0272,-0.0293,-0.0303,-0.0293,-0.0251
1,1,1,1,1,0.9688,0.9453,0.9766,0.9805,0.9922,0.9883,0.9805,1.0039,0.9805,0.9805,1.1426,1.0986,1.0547,1.0547,1.0107,-0.001,-0.001,-0.001,-0.001,-0.001,0.0879,0.0879,-0.0272,-0.0251,-0.0251,-0.0261,-0.0261
1,1,1,1,1,0.9688,0.9688,0.957,0.9648,0.9688,0.9688,0.9492,0.9688,0.9453,0.9648,1.0107,1.0107,1.0547,1.0547,1.1426,0.0324,0.0261,0.0115,-0.001,-0.001,0.2637,0.0879,-0.0731,-0.0711,-0.0648,-0.0439,-0.0303
1,1,1,1,1,1.0156,1.0039,0.9961,0.9844,0.9727,0.9766,0.9648,0.9609,0.9805,0.9727,1.1865,1.3184,1.4062,1.5381,1.6699,0.0397,0.0387,0.0376,0.0376,0.0355,1.1426,0.6152,-0.2006,-0.1724,-0.1463,-0.1202,-0.0763
1,1,1,1,1,1.0586,1.0469,1.0586,1.0547,1.0352,1.0469,1.0273,1.0391,1.0586,1.0039,1.7578,1.8896,1.9775,2.0654,2.1533,0.0397,0.0408,0.0428,0.0428,0.0418,3.252,2.2852,-0.1275,-0.163,-0.2079,-0.2257,-0.2215
1,1,1,1,1,1.0234,1.0234,1.0547,1.0352,1.0586,1.0664,1.0586,1.0625,1.0469,1.0547,2.2412,2.3291,2.373,2.4609,2.5049,0.0282,0.0293,0.0293,0.0345,0.0366,4.9219,4.3066,-0.2027,-0.1682,-0.1317,-0.1118,-0.1118
1,1,1,1,1,1.0273,1.0156,0.9961,1.0273,1.0234,1.0391,1.0313,1.0273,1.0234,1.0156,2.5928,2.6367,2.6807,2.7246,2.8125,0.0272,0.0261,0.0261,0.0261,0.0272,7.2949,6.1523,-0.3417,-0.326,-0.3103,-0.2874,-0.2476
1,1,1,1,1,1.0352,1.0,1.0313,1.0,1.0,1.0117,1.0195,1.0234,1.0078,0.9961,2.8564,2.9443,2.9883,3.0762,3.1641,0.0345,0.0324,0.0303,0.0272,0.0272,10.9863,9.4043,-0.3438,-0.3709,-0.3751,-0.373,-0.3595
1,1,1,1,1,1.0625,1.0391,1.082,1.043,1.0703,1.0391,1.0391,1.0391,1.0391,1.0352,3.252,3.3398,3.4717,3.5596,3.6914,0.0345,0.0355,0.0355,0.0345,0.0345,14.2383,13.1836,-0.0303,-0.1118,-0.1714,-0.232,-0.2936
1,1,1,1,1,1.0703,1.0625,1.0781,1.0898,1.0664,1.0586,1.0664,1.0664,1.0859,1.0742,3.7793,3.9111,3.999,4.0869,4.1748,0.0251,0.0251,0.0272,0.0303,0.0334,14.5898,14.6777,-0.0805,-0.0418,-0.0104,-0.001,-0.0021
1,1,1,1,1,1.0859,1.0703,1.0938,1.0781,1.0742,1.0664,1.0469,1.0625,1.0742,1.0625,4.2627,4.3506,4.4385,4.4824,4.5264,0.0251,0.0261,0.0261,0.0272,0.0261,14.6777,14.5898,-0.0334,-0.0763,-0.1118,-0.1129,-0.1066
1,1,1,1,1,1.0703,1.0742,1.0703,1.0742,1.0703,1.0703,1.0898,1.082,1.0938,1.0781,4.5703,4.6143,4.6582,4.7021,4.7461,0.0136,0.0157,0.0199,0.024,0.0251,14.502,14.5898,-0.0303,-0.0261,-0.0209,-0.0199,-0.0219
1,1,1,1,1,1.0742,1.0664,1.0547,1.0742,1.0469,1.0703,1.0469,1.0703,1.0508,1.0742,4.79,4.834,4.834,4.834,4.8779,0.0115,0.0115,0.0115,0.0094,0.0104,14.1504,14.3262,-0.0376,-0.0387,-0.0324,-0.0313,-0.0313
1,1,1,1,1,1.0508,1.043,1.0273,1.0547,1.0547,1.0547,1.043,1.0703,1.0547,1.0586,4.8779,4.8779,4.9219,4.9219,4.9219,0.001,0.001,0.0042,0.0052,0.0084,13.8867,14.0625,0.0084,0.0073,0.0042,-0.0021,-0.0219
1,1,1,1,1,1.0234,1.043,1.0625,1.043,1.043,1.0547,1.0508,1.0508,1.0313,1.0352,4.9219,4.9219,4.9219,4.9658,4.9219,-0.001,-0.001,0.0,0.0,0.001,13.4473,13.623,0.0376,0.0585,0.0533,0.0209,0.0136
1,1,1,1,1,1.0195,1.0313,1.0313,1.0156,1.0352,1.043,1.0313,1.0703,1.0547,1.0195,4.9658,4.9219,4.9219,4.9219,4.8779,-0.001,-0.001,-0.001,-0.001,-0.001,12.7441,13.0078,0.0157,0.0167,0.0261,0.0282,0.0293
1,1,1,1,1,1.0195,1.0039,1.0156,1.0313,1.0273,1.0469,1.0313,1.0195,1.0234,1.0313,4.8779,4.8779,4.8779,4.8779,4.8779,-0.001,-0.001,-0.001,-0.001,-0.001,12.3047,12.4805,0.0522,0.0355,0.0167,0.0146,0.0157
1,1,1,1,1,1.0078,1.0352,1.0078,1.0078,1.0234,1.0039,1.0195,1.0078,1.0234,1.0352,4.834,4.8779,4.8779,4.8779,4.8779,-0.001,-0.001,-0.001,-0.001,-0.001,11.6016,11.9531,0.024,0.0596,0.069,0.0679,0.0575
1,1,1,1,1,1.0156,1.0078,1.0117,1.0156,1.0195,1.0039,1.0117,1.0,0.9961,1.0039,4.834,4.834,4.834,4.834,4.834,-0.001,-0.001,-0.001,-0.001,-0.001,10.9863,11.25,0.0188,0.0157,0.0157,0.0157,0.0167
1,1,1,1,1,1.0156,1.0391,1.0352,1.0039,1.0039,1.0234,1.0234,1.0117,1.0313,1.0078,4.834,4.834,4.834,4.834,4.834,-0.001,-0.001,-0.001,-0.001,-0.001,10.1074,10.5469,0.0167,0.0272,0.0355,0.0334,0.0282
1,1,1,1,1,1.0,1.0313,1.0,1.0078,1.0117,1.0234,1.0039,1.0273,1.0,1.0078,4.834,4.834,4.79,4.79,4.79,-0.001,-0.001,-0.001,-0.001,-0.001,9.2285,9.5801,-0.0261,-0.0209,-0.0104,-0.001,0.0146
1,1,1,1,1,0.9922,0.9922,1.0,0.9805,0.9883,1.0078,0.9961,1.0,1.0039,1.0039,4.7461,4.7461,4.7461,4.7021,4.7021,-0.001,-0.001,-0.001,-0.001,-0.001,8.7891,8.9648,0.0146,0.0031,-0.001,-0.0031,-0.0115
1,1,1,1,1,1.0,0.9922,1.0,0.9883,0.9961,1.0039,0.9688,0.9844,0.9844,1.0,4.7021,4.7021,4.7021,4.7021,4.7461,-0.001,-0.001,-0.001,-0.001,-0.001,8.2617,8.5254,0.0502,0.0731,0.0846,0.0836,0.0669
1,1,1,1,1,0.9961,1.0117,0.9961,1.0117,1.0,0.9883,0.9883,0.9883,0.9922,1.0039,4.7461,4.7461,4.7461,4.7461,4.7461,0.0021,0.0021,0.0021,0.0021,0.001,7.7344,7.9102,0.0627,0.0575,0.046,0.0408,0.0428
1,1,1,1,1,1.0,0.9883,0.9922,1.0234,1.0117,1.0039,0.9883,0.9961,0.9766,0.9883,4.7461,4.79,4.79,4.79,4.834,0.001,0.0021,0.0031,0.0042,0.0031,7.0312,7.3828,0.0596,0.0805,0.0836,0.0752,0.0679
1,1,1,1,1,1.0,0.9922,0.9961,1.0039,0.9805,0.9961,0.9922,1.0078,0.9961,1.0117,4.834,4.834,4.8779,4.8779,4.8779,0.001,0.0021,0.0031,0.0042,0.0042,6.3281,6.5918,0.0784,0.0773,0.07,0.0606,0.0585
1,1,1,1,1,0.9922,1.0039,1.0039,1.0039,1.0039,0.9922,1.0078,0.9922,1.0,1.0078,4.8779,4.8779,4.9219,4.9219,4.9219,0.0031,0.0031,0.0031,0.0021,0.001,5.625,5.8887,0.0345,0.0293,0.0366,0.0606,0.0773
1,1,1,1,1,1.0039,1.0,1.0117,1.0078,1.0039,0.9961,1.0,0.9883,0.9883,0.9922,4.9219,4.9219,4.9658,4.9658,4.9658,-0.001,-0.001,-0.001,0.0,0.0031,5.1855,5.4492,0.0481,0.094,0.0951,0.0825,0.0606
1,1,1,1,1,0.9922,0.9844,1.0,0.9922,0.9844,0.9648,1.0,1.0156,0.9766,1.0117,4.9658,4.9658,4.9658,4.9658,4.9658,0.0,0.0,0.001,0.0,-0.001,4.6582,4.7461,0.0136,0.0136,0.0136,0.0146,0.024
1,1,1,1,1,0.9883,0.9766,1.0,0.9844,0.9844,0.9922,1.0039,0.9883,1.0039,0.9961,4.9658,4.9658,5.0098,5.0098,5.0098,-0.001,-0.001,-0.001,-0.001,-0.001,4.4824,4.5703,0.0125,0.0125,0.0125,0.0136,0.0136
1,1,1,1,1,1.0,1.0234,1.0078,1.0195,1.0039,1.0156,1.0039,0.9922,0.9922,1.0195,5.0098,5.0098,5.0098,5.0537,5.0537,-0.001,-0.001,-0.001,-0.001,-0.001,4.1309,4.3066,0.0031,0.0,-0.001,-0.001,0.0052
1,1,1,1,1,0.9961,1.0,1.0078,1.0117,1.0078,1.0078,1.0234,1.0039,1.0039,1.0156,5.0537,5.0098,5.0098,5.0098,4.9658,-0.0031,-0.0031,-0.0021,-0.001,-0.001,3.8672,3.9551,-0.0178,0.0031,0.0042,0.0031,0.0031
1,1,1,1,1,0.9883,0.9844,0.9805,1.0156,1.0,1.0156,0.9961,1.0156,1.0078,1.0039,4.9658,4.9658,4.9219,4.8779,4.834,-0.0052,-0.0104,-0.0125,-0.0115,-0.0052,3.6914,3.7793,-0.0366,-0.0408,-0.0481,-0.0606,-0.0512
1,1,1,1,1,0.9844,0.9805,0.9844,0.9648,0.9727,0.9844,0.9805,0.9961,0.9883,0.9609,4.834,4.79,4.79,4.79,4.7461,-0.0052,-0.0042,-0.0042,-0.0042,-0.0042,3.6035,3.6035,0.001,-0.0052,-0.0073,-0.0136,-0.0313
1,1,1,1,1,0.9844,1.0039,0.9805,0.9727,0.9648,0.9883,0.9727,0.9922,0.9688,0.9805,4.7461,4.7461,4.79,4.79,4.79,-0.0021,-0.0021,-0.0031,-0.0042,-0.0052,3.4277,3.6035,0.0721,0.0784,0.0763,0.0522,0.0167
1,1,1,1,1,0.9961,0.9688,0.9883,0.9961,0.9688,0.9922,0.9766,0.9922,1.0,0.9844,4.79,4.79,4.79,4.79,4.79,-0.001,-0.001,-0.001,-0.001,-0.0021,2.9004,3.0762,0.0251,0.0136,0.0136,0.0178,0.0397
1,1,1,1,1,0.9922,1.0039,1.0039,0.9844,0.9727,0.9922,0.9844,0.9805,0.9883,0.9648,4.79,4.79,4.834,4.834,4.8779,0.001,0.001,0.0,0.0,-0.001,2.4609,2.7246,0.0721,0.07,0.0752,0.0815,0.0627
1,1,1,1,1,0.9961,0.9961,1.0039,0.9961,0.9961,1.0,1.0,0.9961,1.0078,0.9805,4.8779,4.8779,4.8779,4.8779,4.9219,0.001,0.0031,0.0084,0.0084,0.0052,1.7578,2.0215,0.0167,0.0418,0.0533,0.0606,0.0742
1,1,1,1,1,0.9844,0.9844,0.9844,0.9883,0.9883,0.9766,0.9961,0.9766,0.9922,0.9844,4.9219,4.9219,4.9219,4.9219,4.9219,0.0031,0.0031,0.0031,0.001,0.001,1.2305,1.4062,0.0136,0.0136,0.0136,0.0136,0.0146
1,1,1,1,1,1.0039,1.0195,1.0156,1.0078,0.9961,0.9766,0.9844,0.9844,1.0078,0.957,4.9219,4.9658,4.9658,5.0098,5.0098,-0.001,0.001,0.001,0.0031,0.0031,0.7031,0.9668,-0.0157,-0.001,0.0073,0.0125,0.0136
1,1,1,1,1,1.0039,1.0,1.0117,1.0195,1.043,1.0234,1.0195,1.0195,1.0156,1.0117,5.0098,5.0098,5.0098,5.0098,4.9658,-0.0021,-0.0021,-0.001,-0.001,-0.001,0.2637,0.4395,-0.0366,-0.0491,-0.0502,-0.046,-0.0366
1,1,1,1,1,1.0039,0.9922,0.9844,0.9922,0.9922,0.9844,0.9883,1.0,0.9727,0.9961,4.9219,4.8779,4.8779,4.834,4.79,-0.0063,-0.0031,-0.0031,-0.0031,-0.0031,-0.0879,0.0879,-0.0115,-0.0063,0.0,-0.001,-0.0084
1,1,1,1,1,0.9961,0.9844,0.9922,0.9883,0.9922,0.9844,1.0,1.0117,0.9805,0.9844,4.79,4.7461,4.7021,4.7021,4.6582,-0.0084,-0.0094,-0.0104,-0.0115,-0.0084,-0.1758,-0.1758,0.0084,0.0,-0.0188,-0.0115,-0.0063
1,1,1,1,1,0.9609,0.9648,0.9609,0.9805,0.9883,0.9883,0.9844,1.0,0.9609,0.9883,4.6582,4.6143,4.6143,4.6143,4.6143,-0.0084,-0.0084,-0.0094,-0.0094,-0.0094,-0.8789,-0.5273,-0.1358,-0.0951,0.0042,0.0178,0.0219
1,1,1,1,1,0.9961,1.0078,0.9961,1.0117,1.0156,0.9922,0.9883,0.9766,0.9961,0.9688,4.6143,4.6143,4.6582,4.6582,4.6582,-0.0115,-0.0104,-0.0073,-0.0031,-0.0042,-0.8789,-0.8789,-0.1432,-0.1421,-0.1369,-0.1379,-0.14
1,1,1,1,1,0.9492,0.9688,0.9727,0.9766,1.0117,1.0039,0.9922,1.0117,0.9688,0.9844,4.6143,4.6143,4.5264,4.4824,4.4824,-0.001,-0.001,-0.001,-0.0021,-0.0063,-0.4395,-0.5273,0.0157,0.001,-0.0084,-0.047,-0.1014
1,1,1,1,1,1.0,0.9844,0.9922,1.0,0.9766,0.9805,0.9609,0.9727,0.9531,0.9688,4.4824,4.4824,4.4824,4.5264,4.5703,0.0094,0.0094,0.0073,0.0052,0.0,-0.4395,-0.4395,0.0167,0.0084,0.0094,0.0094,0.0157
1,1,1,1,1,1.0039,1.0,1.0039,1.0,0.9883,1.0078,1.0039,1.0234,0.9883,0.9883,4.6143,4.6582,4.6582,4.6582,4.6143,0.023,0.0199,0.0063,-0.001,0.0,-0.6152,-0.4395,0.0784,0.0846,0.0878,0.1108,0.1014
1,1,1,1,1,1.0234,1.0234,1.0352,0.9961,0.9961,1.0156,1.0156,1.0078,1.0156,1.0273,4.6143,4.6143,4.6143,4.6143,4.6143,0.0125,0.0125,0.0188,0.0272,0.0272,-0.7031,-0.6152,0.0763,0.1212,0.1181,0.0878,0.0627
1,1,1,1,1,1.0156,1.0234,1.0469,1.0195,1.0273,1.0234,1.0234,1.0117,1.0195,1.0391,4.5703,4.5703,4.5264,4.4824,4.4385,0.0084,0.0136,0.0199,0.0199,0.0157,-0.8789,-0.8789,0.0125,0.0094,0.0063,0.0136,0.0178
1,1,1,1,1,0.9961,0.957,0.9922,0.9766,1.0156,0.9922,1.043,1.0234,1.0039,1.0313,4.3945,4.3506,4.3066,4.2627,4.2627,0.0021,0.0063,0.0073,0.0073,0.0084,-0.791,-1.0547,0.116,0.023,0.0073,0.0125,0.0157
1,1,1,1,1,0.9844,1.0039,1.0195,0.9883,1.0117,1.0547,1.0117,0.9805,1.0156,1.0039,4.2187,4.1748,4.1309,4.1309,4.0869,0.0084,0.0125,0.0094,0.0052,0.0,-1.2305,-1.0547,-0.0428,-0.047,0.0084,0.0637,0.1306
1,1,1,1,1,1.0117,1.0039,1.0078,1.0195,0.9922,1.0,1.0117,1.0039,1.0234,0.9961,4.043,4.043,4.043,3.999,3.999,-0.001,-0.001,0.0042,0.0073,0.0073,-1.0547,-1.0547,-0.0178,0.001,0.0021,0.0,-0.0052
1,1,1,1,1,0.9688,1.0039,0.9609,0.9922,0.9844,1.0,1.0,1.0078,0.9883,1.0195,3.999,3.9551,3.9111,3.8672,3.8232,0.0115,0.0104,0.0052,-0.001,-0.001,-0.791,-0.9668,-0.0491,-0.0554,-0.0512,-0.0334,-0.0272
1,1,1,1,1,0.9727,1.0273,1.0,1.0234,1.0117,1.0,0.9805,0.9883,0.9883,1.0,3.7793,3.7354,3.6914,3.6035,3.5156,-0.0313,-0.0199,-0.0021,-0.001,-0.001,-0.7031,-0.5273,-0.0178,0.0052,0.0052,0.0031,-0.001
1,1,1,1,1,1.0039,0.9609,0.9805,1.0078,0.9961,0.9609,0.9727,1.0,0.9688,0.9727,3.4277,3.3398,3.208,3.1201,2.9883,-0.0648,-0.0596,-0.0428,-0.0387,-0.0324,-0.5273,-0.7031,0.0031,-0.001,-0.0063,-0.0167,-0.0313
1,1,1,1,1,0.9258,0.8984,0.9375,0.9336,0.9297,0.9609,0.9258,0.9805,0.9492,0.9727,2.8125,2.6367,2.4609,2.2852,2.1094,-0.0481,-0.0512,-0.0512,-0.0533,-0.0627,-0.3516,-0.3516,0.0052,0.0104,0.0104,0.0157,0.0146
1,1,1,1,1,0.8828,0.9219,0.9023,0.9258,0.9102,0.8828,0.9492,0.9375,0.8945,0.918,1.9775,1.8457,1.7139,1.582,1.4502,-0.0627,-0.0627,-0.0627,-0.0606,-0.0564,0.0879,0.0,0.0272,0.0334,0.0251,0.0115,0.0063
1,1,1,1,1,0.9648,0.8945,0.9102,0.9258,0.9219,0.8867,0.9219,0.8984,0.9219,0.9141,1.3623,1.2305,1.1426,1.0107,0.8789,-0.0658,-0.0658,-0.0617,-0.0606,-0.0606,-0.0879,-0.0879,0.0094,0.0136,0.0136,0.0167,0.0199
1,1,1,1,1,0.9102,0.9102,0.9219,0.9375,0.9336,0.9219,0.8789,0.9297,0.9297,0.9102,0.7471,0.6152,0.4395,0.3076,0.1758,-0.0617,-0.0564,-0.0564,-0.0533,-0.0596,-0.0879,-0.0879,0.0021,0.0021,0.0052,0.0052,0.0052
1,1,1,1,1,0.9063,0.8867,0.8906,0.9219,0.9102,0.9336,0.8945,0.9375,0.8945,0.8984,0.0439,-0.1318,-0.2637,-0.3955,-0.4834,-0.0261,-0.0376,-0.047,-0.0606,-0.0637,-0.0879,-0.0879,0.0052,0.0052,0.0052,0.0021,0.0021
1,1,1,1,1,0.9414,0.918,0.9375,0.9375,0.9414,0.9336,0.9219,0.9297,0.9297,0.8984,-0.6152,-0.6592,-0.7031,-0.7471,-0.7471,-0.0136,-0.0115,-0.0104,-0.0094,-0.0188,-0.1758,-0.2637,-0.0052,-0.0136,-0.0125,-0.0031,0.0042
1,1,1,1,1,0.9336,0.9258,0.9258,0.9609,0.9453,0.9375,0.9336,0.9297,0.9531,0.9453,-0.7471,-0.791,-0.835,-0.835,-0.835,-0.0021,-0.0021,-0.0031,-0.0146,-0.0178,0.0879,0.0,0.0042,0.0031,0.0021,0.001,0.0
1,1,1,1,1,0.9883,0.9688,0.9648,0.9414,0.9336,0.9688,0.9688,0.9492,0.9648,0.9609,-0.835,-0.835,-0.835,-0.791,-0.7471,0.0104,0.0146,0.0167,0.0136,-0.001,0.1758,0.1758,0.0167,0.0136,0.0052,0.0042,0.0042
1,1,1,1,1,0.9766,0.9844,0.957,0.9531,0.9766,0.9609,1.0039,0.9688,1.0078,0.9883,-0.7031,-0.7031,-0.6592,-0.6152,-0.5713,0.0397,0.0397,0.0303,0.0167,0.0104,0.0,0.1758,0.0125,0.0125,0.0157,0.0219,0.0209
1,1,1,1,1,1.0195,1.0156,1.0195,1.0117,1.0039,1.0195,0.9922,0.9961,0.9844,0.9688,-0.5273,-0.4395,-0.3516,-0.3076,-0.2197,0.0272,0.0282,0.024,0.0272,0.0355,0.0,0.0,0.0157,0.0115,0.0115,0.0115,0.0115
1,1,1,1,1,1.0039,1.0195,1.0195,1.0352,0.9883,1.0156,0.9883,1.0313,1.0156,0.9648,-0.1758,-0.1318,-0.0439,0.0,0.0879,0.0345,0.0334,0.0428,0.0439,0.0345,-0.1758,-0.0879,0.0125,0.0146,0.0157,0.024,0.0209
1,1,1,1,1,1.0195,1.0586,1.0,1.0195,1.0273,1.0039,1.0156,1.043,1.0273,1.0586,0.1318,0.2197,0.2637,0.3516,0.4395,0.024,0.0261,0.0282,0.0261,0.023,-0.0879,-0.0879,0.0125,0.0104,0.0104,0.0084,0.0084
1,1,1,1,1,1.0234,1.0039,1.0273,1.0195,1.0156,1.0742,1.0156,1.0156,1.0195,1.043,0.4834,0.5713,0.6152,0.7031,0.7471,0.0178,0.0178,0.0167,0.0209,0.0219,-0.0879,-0.1758,0.0125,0.0063,-0.0031,-0.001,0.0031
1,1,1,1,1,1.0313,0.9961,1.0352,1.0234,1.0195,1.0352,1.0625,1.0625,1.0234,1.0234,0.835,0.8789,0.9668,1.0107,1.0547,0.0146,0.0125,0.0146,0.0125,0.0146,0.0879,0.0,0.0313,0.0303,0.0188,0.0146,0.0146
1,1,1,1,1,1.0117,1.0195,1.0195,1.0391,1.0508,1.0234,1.0508,1.0352,1.0352,1.0273,1.0986,1.1426,1.1865,1.2305,1.2305,0.0031,0.0,0.001,0.0104,0.0125,0.0879,0.0,0.0293,0.0188,0.0178,0.0178,0.0272
1,1,1,1,1,1.0547,1.0352,1.0273,1.0234,1.0156,1.0039,1.0039,0.9961,1.0039,1.0117,1.2305,1.2305,1.2744,1.3184,1.3623,-0.0042,0.0,0.0115,0.0094,0.0094,0.0,0.0,0.0261,0.0261,0.024,0.0251,0.0303
1,1,1,1,1,1.0156,1.0195,0.9844,1.0313,1.0313,1.0273,1.0195,1.0313,1.0117,1.0078,1.3623,1.3623,1.3623,1.3623,1.3184,-0.0031,-0.0063,-0.0167,-0.0178,-0.0157,-0.0879,-0.0879,0.0042,0.0031,0.0021,0.0052,0.0146
1,1,1,1,1,1.0117,1.0078,1.0234,0.9805,1.0078,1.0508,1.0117,1.0195,1.0469,1.0078,1.3184,1.2744,1.2744,1.2305,1.2305,-0.0146,-0.0157,-0.0157,-0.0052,-0.0031,-0.2637,-0.1758,-0.0564,-0.047,-0.0334,-0.0073,0.001
